"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"602421a9c300c80cab95a794","a7492cb9-36d2-4764-9ad9-1a46febc3e1c","PHYSICAL","mrfc","cos-dblcm-5btlx-8tn8t-7xd9m-gbbyf","Cosmos - Fizzy White","<p>Cosmos - Fizzy White | COS-FIZWH<br><br><hr><b>Forecast:</b> <br>This week: 2 <br>Next week: 3 <br>Future: 2<br><i>10 stems per bunch</i><hr><br></p>","COS-FIZWH","","","","","","","","","","","","","8.00","0.00","No","2","/flower/cosmos","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1612980680149-YYHDRIJWUKLSF9BP8MLN/fizzy_white_cosmos.jpg"
"5ec9f9066db96c35c65beda9","d03fdd72-5cbe-4341-8b6a-4a0bafbb936c","PHYSICAL","mrfc","cos-dblcr","Cosmos - Double Click Bicolor Rose","<p>Cosmos - Double Click Bicolor Rose | COS-DBLCR<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","COS-DBLCR","","","","","","","","","","","","","8.00","0.00","No","3","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1597113168912-YG83WNUY54EHWV9BM0PE/IMG_2743.jpeg"
"5ec9f9066db96c35c65bedac","38a93b5c-f6d8-44d2-abf6-f1778de4123a","PHYSICAL","mrfc","cos-dblcs","Cosmos - Double Click Snow Puff","<p>Cosmos - Double Click Snow Puff | COS-DBLCS<br><br><hr><b>Forecast:</b> <br>This week: 2 <br>Next week: 2 <br>Future: 3<br><i>10 stems per bunch</i><hr><br></p>","COS-DBLCS","","","","","","","","","","","","","8.00","0.00","No","2","/flower/cosmos","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1597110973045-PU0ENZLAOVNQZRJT5DM7/dblclickwhite.jpg"
"5ec9f9066db96c35c65bedc0","f93cba94-3b91-463a-b4e4-36b6ca415d50","PHYSICAL","mrfc","cos-rudbn","Cosmos - Rubenza","<p>Cosmos - Rubenza | COS-RUDBN<br><br><hr><b>Forecast:</b> <br>This week: 3 <br>Next week: 3 <br>Future: 3<br><i>10 stems per bunch</i><hr><br></p>","COS-RUDBN","","","","","","","","","","","","","8.00","0.00","No","3","/flower/cosmos","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1596128850114-MAG8266LLQHR5923REGP/IMG_1430.JPEG https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1596129069153-5Q8DD8E1MZM5DS47JEPL/IMG_1923.jpeg https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1596129072304-SDMLI3MNN6YN46FD5FXE/IMG_1547.jpeg https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1596129080154-AF8MNITOJUAWK7KIFGA5/IMG_1620.jpeg"
"5ec9f9076db96c35c65bedf0","24891d75-52ac-4d6e-a8b6-7e260cef9f78","PHYSICAL","mrfc","cos-seasm","Cosmos - Seashells Mix","<p>Cosmos - Seashells Mix | COS-SEASM<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","COS-SEASM","","","","","","","","","","","","","8.00","0.00","No","5","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1597112734396-BFBJZ3MJSX4FF910L561/IMG_2155.JPEG https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1597112754948-HE2KTY6PP1DNTWO3S64D/cosmos-seashell-49d0907d645358fc69bb2d9b6ae67fde.jpg"
"5f01ebaf79d2832e0a916f27","97a2d72c-7abd-47a1-b988-3797c1279070","PHYSICAL","workshops","country-feast-set-fwtcm","Brides + Blooms","<p class="""" style=""white-space:pre-wrap;"">Exclusve event for Ohio Barn bridal alumni and brides-to-be to mingle, take a farm tour and make a petite bouquet!  Includes light refreshments.  Limit 10 per workshop.  Sign up for your date <a href=""https://calendly.com/ohiobarn/bridesblooms"" target="""">here</a>.</p>","SQ8456110","","","","","","","","","","","","","55.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1594355504339-57A1BF14AJJJFMFVPMXJ/Sweet-Olive-Weddings-Ohio-Barn-Bed-Breakfasty-3611.jpg"
"6029e7da7f543c1fbd08d094","80ef18ea-4dc6-4e81-92d3-6fb5e08cf330","PHYSICAL","mrfc","cra-sunbl","Craspedia (Drumstick Flower) - Sun Ball (Pycnosorus globosus)","<p>Craspedia (Drumstick Flower) - Sun Ball (Pycnosorus globosus) | CRA-SUNBL<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>10 stems per bunch</i><hr><br></p>","CRA-SUNBL","","","","","","","","","","","","","7.50","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616890583397-10CRLRESSJVN4WW33ZTF/sunball_craspedia.jpg"
"6029e7c77f543c1fbd08cec8","0dcb6437-4da0-41ae-9e67-3e64b55dd31c","PHYSICAL","mrfc","cre-emebd","Cress - Emerald Beads","<p>Cress - Emerald Beads | CRE-EMEBD<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>10 stems per bunch</i><hr><br></p>","CRE-EMEBD","","","","","","","","","","","","","10.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616892530412-VSC63LSLAAIGXI31V3IH/Emerald_Beads_cress.jpg"
"6029e7d07f543c1fbd08cf97","d8867e12-7170-4153-a563-1165d5449363","PHYSICAL","mrfc","cre-pencr","Cress - Pennycress","<p>Cress - Pennycress | CRE-PENCR<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>10 stems per bunch</i><hr><br></p>","CRE-PENCR","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616891762611-7RID6XNCG77ZZC0JJMNO/Pennycress_cress.jpg"
"60adaca48387594261ec436f","280e64ff-396e-4666-a93e-3bcf9801b667","PHYSICAL","mrfc","cre-peppr","Cress - Pepper Grass","<p>Cress - Pepper Grass | CRE-PEPPR<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>10 stems per bunch</i><hr><br></p>","CRE-PEPPR","","","","","","","","","","","","","8.00","0.00","No","0","/foliage/cress/pepper-grass","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1622671012867-C8JG8KPTERX9S3AZA8K2/cress+pepper+grass.jpg"
"6029e7d17f543c1fbd08cf99","6f675533-a2ca-4845-8c3f-5a5f1209ba37","PHYSICAL","mrfc","cre-persn","Cress - Persian Cress","<p>Cress - Persian Cress | CRE-PERSN<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>10 stems per bunch</i><hr><br></p>","CRE-PERSN","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616891696776-N1HFUA9IKHQJ1R488ZNV/persian_cress.jpg"
"6029e7e07f543c1fbd08d11e","dce7cec2-d0d2-4a55-9844-f56bb835389c","PHYSICAL","mrfc","cre-wricr","Cress - Wrinkled Crinkled","<p>Cress - Wrinkled Crinkled | CRE-WRICR<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>10 stems per bunch</i><hr><br></p>","CRE-WRICR","","","","","","","","","","","","","8.50","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616888333081-2X74MHB64HA0B0YSFAZR/Wrinkled_Crinkled_cress.jpg"
"60adacb47a384613d66db951","51ce0177-6d1d-4229-9142-615f014f2fea","PHYSICAL","mrfc","dah-apche","Dahlias - Apache Fringed","<p>Dahlias - Apache Fringed | DAH-APCHE<br>A bold red dahlia, fringed with slightly serrated petal edges, giving it a unique look. <br><hr><b>Forecast:</b> <br>This week: 1 <br>Next week: 1 <br>Future: 1<br><i>5 stems per bunch</i><hr><br></p>","DAH-APCHE","","","","","","","","","","","","","20.00","0.00","No","1","/flower/dahlia/apache-fringed","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1622657910134-YI0MISQBS8G3DTB02BOT/dahlia+apache+fringed.png"
"5ec9f9096db96c35c65bee4b","f3c199cf-c28a-4783-8f9a-b9c6ae7e9ac1","PHYSICAL","mrfc","dah-blasa","Dahlias - Black Satin","<p>Dahlias - Black Satin  | DAH-BLASA<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-BLASA","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294793609-R9T6VKNX24726AUFX0B0/comming-soon.png"
"60adacb32330b04648d2d659","bebbb831-b364-4cf0-8585-8c4856f50ede","PHYSICAL","mrfc","dah-blkjk","Dahlias - Black Jack","<p>Dahlias - Black Jack | DAH-BLKJK<br>Large.  Flowers that exceed 6 in diameter. Its deep crimson petals almost resemble velvet <br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 1 <br>Future: 1<br><i>5 stems per bunch</i><hr><br></p>","DAH-BLKJK","","","","","","","","","","","","","20.00","0.00","No","0","/flower/dahlia/black-jack","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1622659483368-NTFG08CYRJ95BNMVGBPQ/dahlia+blackjack.jpg"
"6029e7e17f543c1fbd08d156","a83e0147-9282-4947-adb6-d134472d7700","PHYSICAL","mrfc","dah-blknr","Dahlias - Black Narcissus","<p>Dahlias - Black Narcissus  | DAH-BLKNR<br>Dinnerplate<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-BLKNR","","","","","","","","","","","","","20.00","0.00","No","0","/flower/dahlia","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616887672399-UUDD6DIPL4QB5RY78QVI/Black-Narcissus_Dahlia.jpg"
"5ec9f9096db96c35c65bee76","c5690bea-f479-47cf-90a0-f47108984f73","PHYSICAL","mrfc","dah-boowh","Dahlias - BoomBoom White (Med 6”)","<p>Dahlias - BoomBoom White (Med 6”) | DAH-BOOWH<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-BOOWH","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294794007-76SVQJ3NW44YF6OSNX26/comming-soon.png"
"5ec9f90a6db96c35c65bee8c","3e7c6dba-25b1-4af0-804e-ef23a13ed5fc","PHYSICAL","mrfc","dah-cafea","Dahlias - Café Au Lait (XL)","<p>Dahlias - Café Au Lait (XL) | DAH-CAFEA<br>TEST<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-CAFEA","","","","","","","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294794459-WZUP4LEUJ02DYLF3FYOT/comming-soon.png"
"6029e7e17f543c1fbd08d157","269a9900-51c9-402e-8dda-95311a01f9b4","PHYSICAL","mrfc","dah-celmx","Dahlias - Celestial Mix","<p>Dahlias - Celestial Mix | DAH-CELMX<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-CELMX","","","","","","","","","","","","","15.00","0.00","No","0","/flower/dahlia","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616887503039-NX2SPAIXXK76BNQF3P8D/Celestial-Mix_Dahlia_DP.jpg"
"6029e7e27f543c1fbd08d158","223703ab-84d1-4f3e-8f21-c7e3cb22a2d7","PHYSICAL","mrfc","dah-chkde","Dahlias - ChickADee","<p>Dahlias - ChickADee | DAH-CHKDE<br>PomPon<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-CHKDE","","","","","","","","","","","","","15.00","0.00","No","0","/flower/dahlia","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616886175414-3W4LXQBTBFM3217T7RJX/Chick-a-Dee_dahlia.jpg"
"5ec9f90a6db96c35c65beeb7","6cae8bd3-37f1-43bd-b928-c53e4062f7ab","PHYSICAL","mrfc","dah-connc","Dahlias - Conn.Coral (Med)","<p>Dahlias - Conn.Coral (Med) | DAH-CONNC<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-CONNC","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294794789-R9X5HO89IGLVO0J63N9V/comming-soon.png"
"5ec9f90a6db96c35c65beecc","121a9044-29cd-4c02-a7ae-6ae902ad4c60","PHYSICAL","mrfc","dah-cornl","Dahlias - Cornel (Sm 4”)","<p>Dahlias - Cornel (Sm 4”) | DAH-CORNL<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-CORNL","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294795110-P11FE49GAOU5QAAY7D00/comming-soon.png"
"60adacb08387594261ec4377","c6d29188-9cc6-49fb-a436-b0a9291a5916","PHYSICAL","mrfc","dah-cspec","Dahlias - Color Spectacle","<p>Dahlias - Color Spectacle | DAH-CSPEC<br>Warm, orange petals which fade to near white at the tips.<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-CSPEC","","","","","","","","","","","","","20.00","0.00","No","0","/flower/dahlia/color-spectacle","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1622659369589-KEOG3IQLDUBFEY7VCJ1G/dahlia+color+spectacle.jpg"
"5ec9f90b6db96c35c65beef1","f244dc10-dfe8-43a1-8dcd-a5bb2f9463fc","PHYSICAL","mrfc","dah-dorth","Dahlias - Dorothy (Sm)","<p>Dahlias - Dorothy (Sm) | DAH-DORTH<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-DORTH","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294795576-3C7S2NTIC4N0PCK32WCR/comming-soon.png"
"5ec9f90b6db96c35c65bef30","cbaad258-076f-40f4-8fcb-8099c64e7d0e","PHYSICAL","mrfc","dah-eyeop","Dahlias - Eye Opener Blend","<p>Dahlias - Eye Opener Blend | DAH-EYEOP<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-EYEOP","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294796101-OAQNGD9BWIMFCGU3BFQH/comming-soon.png"
"5ec9f90c6db96c35c65bef46","8f917a5e-58fd-483e-bae1-e49217f82c11","PHYSICAL","mrfc","dah-frakf","Dahlias - Franz Kafka (Sm 2-3”)","<p>Dahlias - Franz Kafka (Sm 2-3”) | DAH-FRAKF<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-FRAKF","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294796600-0SGBSOFOLAQFXFN8WCBU/comming-soon.png"
"5ec9f90c6db96c35c65bef86","965bc8db-429b-45b4-8b41-b762b2bbbcda","PHYSICAL","mrfc","dah-giamx","Dahlias Seed Mix (Dahlia variabilis) - Giant Hybrid Mix (seed)","<p>Dahlias Seed Mix (Dahlia variabilis) - Giant Hybrid Mix (seed) | DAH-GIAMX<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-GIAMX","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294797065-ZXG5WS2JCOMJJBQFF5HT/comming-soon.png"
"5ec9f90d6db96c35c65bef9d","5f2588a1-326e-4170-a2c1-443286a0c89f","PHYSICAL","mrfc","dah-goldn","Dahlias - Golden Scepter (Sm 2”)","<p>Dahlias - Golden Scepter (Sm 2”) | DAH-GOLDN<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-GOLDN","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294797649-07M3K70AO2BWY99RP134/comming-soon.png"
"5ec9f90d6db96c35c65befdb","82aac292-ea48-4e41-afa1-cd44d49c604e","PHYSICAL","mrfc","dah-hamgd","Dahlias - Hamari Gold (XL 10”)","<p>Dahlias - Hamari Gold (XL 10”) | DAH-HAMGD<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-HAMGD","","","","","","","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294797939-T0VO2Y8BKXJ19VQPOL2K/comming-soon.png"
"5ec9f90e6db96c35c65beff1","cdc4ca37-df97-44df-b51f-1b6149291a22","PHYSICAL","mrfc","dah-janry","Dahlias - Jan Ryecroft (Sm 4”)","<p>Dahlias - Jan Ryecroft (Sm 4”) | DAH-JANRY<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-JANRY","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294798564-983ZW1R6UA61NCAYX7E3/comming-soon.png"
"5ec9f90e6db96c35c65bf028","7bbbb51c-c92d-4869-860a-d82f09e5c4b1","PHYSICAL","mrfc","dah-ladyn","Dahlias - Lady Natalie (Sm 4”)","<p>Dahlias - Lady Natalie (Sm 4”) | DAH-LADYN<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-LADYN","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294798980-DYZDG65R74PVCUFZVIK0/comming-soon.png"
"5ec9f90f6db96c35c65bf052","355a1452-f9a5-4eff-b388-ac3d4bc08b51","PHYSICAL","mrfc","dah-lancr","Dahlias - Lancresse (Med 4-6“)","<p>Dahlias - Lancresse (Med 4-6“) | DAH-LANCR<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-LANCR","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294799545-MBT9OHXZ0SEUANTYNT0F/comming-soon.png"
"5ec9f90f6db96c35c65bf069","771542a5-e30e-4ccc-ae87-5f62b8e1e19c","PHYSICAL","mrfc","dah-lucky","Dahlias - Lucky Number","<p>Dahlias - Lucky Number | DAH-LUCKY<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-LUCKY","","","","","","","","","","","","","15.00","0.00","No","0","/flower/dahlia","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1616894780046-GMNQ775GV9765ED4H8MS/lucky_number_dahlia.jpg"
"5ec9f90f6db96c35c65bf0a7","fa3ab577-e123-4995-98b5-cb8bd65f539b","PHYSICAL","mrfc","dah-mystq","Dahlias - Mystique (Med 4-6“)","<p>Dahlias - Mystique (Med 4-6“) | DAH-MYSTQ<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-MYSTQ","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294800084-39U0OWA1KO5RHN6DVUUO/comming-soon.png"
"60adaca98387594261ec4373","2f2acf75-6858-4bed-82bb-9243c64a1087","PHYSICAL","mrfc","dah-mzwan","Dahlias - Maarten Zwann","<p>Dahlias - Maarten Zwann | DAH-MZWAN<br>Large. Well-formed, snowy white flowers that cover this Karma Series variety. Not only do they look amazing planted along a sunlit walkway, they also make very special arrangements thanks to their stiff, strong stems. Flowers grow to a substantial 5½ wide.<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-MZWAN","","","","","","","","","","","","","20.00","0.00","No","0","/flower/dahlia/maarten-zwann","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1622658995103-YV0SHQPRF4MOPQWDHSO5/dahlia+maarten+zwann.jpg"
"5ec9f9106db96c35c65bf0aa","59dedc74-5aa2-4510-8418-12e1d543fe63","PHYSICAL","mrfc","dah-noord","Dahlias - Noordwijks Glorie","<p>Dahlias - Noordwijks Glorie | DAH-NOORD<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-NOORD","","","","","","","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294800334-QZB8GOTU6DH73LH0SR6E/comming-soon.png"
"5ec9f9106db96c35c65bf0d5","6ca14c4c-4315-47fe-818d-eb2b18a16114","PHYSICAL","mrfc","dah-ottos","Dahlias - Otto’s Thrill (XL)","<p>Dahlias - Otto’s Thrill (XL) | DAH-OTTOS<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-OTTOS","","","","","","","","","","","","","0.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294801064-LQSV7WE7I1P8X2TMI97Z/comming-soon.png"
"5ec9f9116db96c35c65bf0ff","14da2651-0ab8-410f-a74d-6668d1b95caa","PHYSICAL","mrfc","dah-peacr","Dahlias - Peaches n Cream (Med 4-6“)","<p>Dahlias - Peaches n Cream (Med 4-6“) | DAH-PEACR<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-PEACR","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294801317-OYU28JQZ25SCURPBUEMJ/comming-soon.png"
"5ec9f9116db96c35c65bf129","721b53dd-2c78-45db-9970-6182554444ea","PHYSICAL","mrfc","dah-penhw","Dahlias - Penhill Watermelon (XL 10”)","<p>Dahlias - Penhill Watermelon (XL 10”) | DAH-PENHW<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>5 stems per bunch</i><hr><br></p>","DAH-PENHW","","","","","","","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294801747-USX1NBE3GDEQEDLE5CSS/comming-soon.png"
"5ec9f9116db96c35c65bf154","a6bab49b-d451-469e-80d2-f70eb276020e","PHYSICAL","mrfc","dah-shiln","Dahlias - Shiloh Noelle (XL 10”)","<p>Dahlias - Shiloh Noelle (XL 10”) | DAH-SHILN<br><br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 0 <br>Future: 0<br><i>null stems per bunch</i><hr><br></p>","DAH-SHILN","","","","","","","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1590294802278-Q7Y6SHNCMAGCZDA6M8NB/comming-soon.png"
"60adacaf7a384613d66db94b","d3059d13-abdb-4746-a8c3-60a93928b3de","PHYSICAL","mrfc","dah-spart","Dahlias - Dahlia Spartacus","<p>Dahlias - Dahlia Spartacus | DAH-SPART<br>Velvety Dahlia with dark crimson flowers<br><hr><b>Forecast:</b> <br>This week: 0 <br>Next week: 1 <br>Future: 1<br><i>5 stems per bunch</i><hr><br></p>","DAH-SPART","","","","","","","","","","","","","20.00","0.00","No","0","/flower/dahlia/spartacus","mrfc","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5e5f1040454b0c706b3eafe0/1622659100930-03IQ241AL6ARO0YNCHDB/dahlia+spartacus.jpg"
